fips,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
20195,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20197,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20199,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20201,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20203,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20205,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20207,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
20209,5.36,5.52,5.79,6.4,6.33,6.66,6.84,7.12,7.62,8.07,8.08,7.96,8.87,9.63,9.54,9.35,9.71,9.92,10.23,10.68,11.07,11.94,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21001,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21003,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21005,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21007,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21009,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21011,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21013,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21015,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21017,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21019,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21021,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21023,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21025,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21027,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21029,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21031,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21033,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21035,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21037,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21039,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21041,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21043,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21045,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21047,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21049,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21051,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21053,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21055,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21057,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21059,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21061,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21063,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21065,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21067,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21069,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21071,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21073,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21075,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21077,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21079,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21081,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21083,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21085,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21087,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21089,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21091,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21093,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21095,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21097,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21099,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21101,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21103,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21105,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21107,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21109,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21111,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21113,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21115,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21117,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21119,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21121,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21123,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21125,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21127,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21129,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21131,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21133,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21135,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21137,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21139,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21141,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21143,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21145,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21147,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21149,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21151,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21153,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21155,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21157,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21159,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21161,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21163,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21165,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21167,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21169,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
21171,5.36,5.52,5.79,5.25,5.35,5.41,5.72,6.14,6.3,6.58,7.12,7.17,7.48,7.5,8.03,8.79,8.93,9.72,10.23,10.78,10.9,10.84,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
